R_norm,amplitude_norm,mean_trace_error,max_trace_error,minimum_eigenvalue,negative_eigenvalue_fraction,finite,step,model
279.9201354980469,722.9752807617188,0.21108120679855347,4.354415416717529,-17.980804443359375,0.3569270968437195,True,51,FNO
320.9762878417969,844.315673828125,0.24316635727882385,5.221419811248779,-20.080646514892578,0.35854166746139526,True,52,FNO
369.1499938964844,984.1065673828125,0.2813340723514557,5.999475479125977,-22.471778869628906,0.3608854115009308,True,53,FNO
424.3213195800781,1146.9993896484375,0.32718104124069214,6.862515449523926,-24.788434982299805,0.3609375059604645,True,54,FNO
491.7470397949219,1342.84228515625,0.38696372509002686,8.027485847473145,-29.575401306152344,0.3605729043483734,True,55,FNO
570.5896606445312,1577.772216796875,0.45576024055480957,9.494353294372559,-35.03436279296875,0.3622395694255829,True,56,FNO
660.8450927734375,1851.8502197265625,0.5343852043151855,11.483983993530273,-36.99542236328125,0.36151042580604553,True,57,FNO
770.2783813476562,2176.603515625,0.6317287683486938,13.607142448425293,-39.88794708251953,0.3616145849227905,True,58,FNO
899.9293212890625,2566.27587890625,0.7524296641349792,15.63821792602539,-47.87941360473633,0.36328125,True,59,FNO
1052.219482421875,3028.17626953125,0.8915348649024963,18.678340911865234,-57.02967834472656,0.363177090883255,True,60,FNO
1237.4869384765625,3583.106689453125,1.0527310371398926,21.872129440307617,-64.30049896240234,0.3644270896911621,True,61,FNO
1457.2596435546875,4241.712890625,1.2450679540634155,26.510833740234375,-75.46631622314453,0.36531248688697815,True,62,FNO
1723.398193359375,5030.89404296875,1.4891059398651123,31.872650146484375,-93.62374114990234,0.3645312488079071,True,63,FNO
2038.1474609375,5971.44384765625,1.779673457145691,36.71015548706055,-113.88587951660156,0.3645833432674408,True,64,FNO
2411.15087890625,7086.2109375,2.121887445449829,43.214622497558594,-136.33596801757812,0.3656249940395355,True,65,FNO
2861.556640625,8433.4658203125,2.5346755981445312,51.36080551147461,-156.40386962890625,0.3657291531562805,True,66,FNO
3402.095703125,10047.171875,3.0268161296844482,62.25599670410156,-182.92840576171875,0.3642708361148834,True,67,FNO
4039.8486328125,11970.44921875,3.6014068126678467,75.44857788085938,-225.987548828125,0.36375001072883606,True,68,FNO
4807.84130859375,14275.9306640625,4.30178689956665,90.66342163085938,-272.7593078613281,0.3656770884990692,True,69,FNO
5718.31689453125,17028.2734375,5.149876117706299,105.11376190185547,-322.122314453125,0.3657291531562805,True,70,FNO
6802.16455078125,20336.416015625,6.185730457305908,124.53748321533203,-373.639404296875,0.3675520718097687,True,71,FNO
8093.791015625,24337.1328125,7.4248046875,153.28993225097656,-439.61456298828125,0.3680729269981384,True,72,FNO
9634.2744140625,29085.51171875,8.846303939819336,187.27645874023438,-520.0535888671875,0.3695833384990692,True,73,FNO
11457.5703125,34787.8515625,10.635832786560059,227.4470977783203,-655.5780639648438,0.3710416555404663,True,74,FNO
13672.833984375,41608.72265625,12.830448150634766,271.04754638671875,-745.62841796875,0.3739062547683716,True,75,FNO
16282.4033203125,49781.30859375,15.307354927062988,316.2105712890625,-876.824462890625,0.3765625059604645,True,76,FNO
19386.345703125,59622.76171875,18.39380645751953,384.6689147949219,-1015.0870971679688,0.37812501192092896,True,77,FNO
23073.380859375,71456.921875,21.945816040039062,462.44036865234375,-1223.91455078125,0.3801041543483734,True,78,FNO
27423.3515625,85539.953125,26.308107376098633,567.0619506835938,-1543.85302734375,0.38093748688697815,True,79,FNO
32777.87109375,102406.0078125,31.772226333618164,701.2652587890625,-1730.068359375,0.382916659116745,True,80,FNO
39033.265625,122671.1953125,38.015655517578125,811.7813720703125,-2047.48046875,0.3840104043483734,True,81,FNO
46487.8671875,146846.671875,45.4188117980957,950.52197265625,-2404.37890625,0.38609373569488525,True,82,FNO
55460.1328125,176142.90625,54.445350646972656,1171.0247802734375,-2863.25146484375,0.38713541626930237,True,83,FNO
65903.5625,211254.796875,65.19352722167969,1377.4686279296875,-3564.75341796875,0.386822909116745,True,84,FNO
78889.9296875,252913.25,78.10282897949219,1683.322998046875,-4144.76611328125,0.3877083361148834,True,85,FNO
94155.671875,302923.9375,94.08692169189453,1976.2830810546875,-4708.0439453125,0.3883854150772095,True,86,FNO
112162.6328125,363018.3125,111.853515625,2376.489501953125,-5649.9521484375,0.3890624940395355,True,87,FNO
133831.984375,434866.15625,133.4071807861328,2848.57861328125,-6759.6728515625,0.3892187476158142,True,88,FNO
159579.8125,521354.3125,160.33941650390625,3450.8505859375,-8098.41015625,0.39125001430511475,True,89,FNO
190582.9375,624059.0625,191.50411987304688,4121.5751953125,-9855.4248046875,0.3936458230018616,True,90,FNO
228063.453125,746266.9375,228.60523986816406,4948.029296875,-11070.8388671875,0.39515626430511475,True,91,FNO
271729.84375,892969.75,273.639892578125,5764.751953125,-13480.322265625,0.3973958194255829,True,92,FNO
324089.3125,1068292.75,325.97210693359375,6708.16064453125,-16669.330078125,0.39911457896232605,True,93,FNO
387194.84375,1278384.625,389.6606140136719,8256.546875,-19759.0625,0.402239590883255,True,94,FNO
461972.71875,1529434.25,467.0978088378906,9977.79296875,-23343.861328125,0.4038541615009308,True,95,FNO
551800.5625,1828059.75,556.4730224609375,11919.970703125,-27019.91015625,0.4034895896911621,True,96,FNO
659289.8125,2185269.5,664.8804931640625,14207.984375,-31692.564453125,0.40411457419395447,True,97,FNO
786919.75,2612653.5,794.68310546875,16744.99609375,-38655.8515625,0.4058854281902313,True,98,FNO
939521.625,3122172.75,947.2346801757812,19280.09375,-46461.87890625,0.40708333253860474,True,99,FNO
1121672.0,3731312.75,1132.6422119140625,23389.328125,-54929.453125,0.40843749046325684,True,100,FNO
49.41068649291992,83.23006439208984,1.0486692403333109e-08,1.1920928955078125e-07,-2.8635551529987424e-07,0.0,True,1,LNO
49.012699127197266,67.39569854736328,1.0542571260430122e-08,1.1920928955078125e-07,-2.2121199094726762e-07,0.0,True,2,LNO
48.83552551269531,60.26000213623047,1.0579824127887605e-08,1.1920928955078125e-07,-2.0777106612968055e-07,0.0,True,3,LNO
48.684608459472656,57.27500915527344,1.0784715342992968e-08,1.1920928955078125e-07,-2.2080061512497196e-07,0.0,True,4,LNO
48.62474822998047,53.823150634765625,9.70438129854756e-09,1.1920928955078125e-07,-2.451776595080446e-07,0.0,True,5,LNO
48.554195404052734,51.056007385253906,1.0635703873163038e-08,1.1920928955078125e-07,-1.9328247446992464e-07,0.0,True,6,LNO
48.4713134765625,48.75947952270508,1.1175870895385742e-08,1.1920928955078125e-07,-2.7530020929589227e-07,0.0,True,7,LNO
48.36509704589844,46.87843704223633,1.0468065525515158e-08,1.1920928955078125e-07,-2.2190656068232784e-07,0.0,True,8,LNO
48.26632308959961,45.31523513793945,1.0635703873163038e-08,1.1920928955078125e-07,-1.8860214368032757e-07,0.0,True,9,LNO
48.19134521484375,44.008323669433594,1.0877847955725883e-08,1.1920928955078125e-07,-2.261696039340677e-07,0.0,True,10,LNO
48.115787506103516,43.028656005859375,9.816139900920007e-09,1.1920928955078125e-07,-2.033897033015819e-07,0.0,True,11,LNO
48.02067184448242,42.32509994506836,1.0747462475535485e-08,1.1920928955078125e-07,-2.0351100715743087e-07,0.0,True,12,LNO
47.91402816772461,41.783470153808594,1.1380762110491105e-08,1.1920928955078125e-07,-2.265399672296553e-07,0.0,True,13,LNO
47.79865646362305,41.45484161376953,1.1064112293013295e-08,1.1920928955078125e-07,-2.202499729264673e-07,0.0,True,14,LNO
47.728294372558594,41.409889221191406,1.0132789718397817e-08,1.1920928955078125e-07,-2.846703921477456e-07,0.0,True,15,LNO
47.65507888793945,41.45087814331055,1.033768093350318e-08,1.1920928955078125e-07,-2.6158403443332645e-07,0.0,True,16,LNO
47.56476974487305,41.373931884765625,1.0784715342992968e-08,1.1920928955078125e-07,-2.8490350700849376e-07,0.0,True,17,LNO
47.479915618896484,41.22652053833008,1.0952353690640848e-08,1.1920928955078125e-07,-2.195517652126e-07,0.0,True,18,LNO
47.41155242919922,41.1758918762207,1.1008232547737862e-08,1.1920928955078125e-07,-2.3274651539395563e-07,0.0,True,19,LNO
47.36770248413086,41.23817443847656,1.0728836485895954e-08,1.1920928955078125e-07,-1.9739526635476068e-07,0.0,True,20,LNO
47.33195495605469,41.36262893676758,9.946525381110405e-09,1.1920928955078125e-07,-1.838325260905549e-07,0.0,True,21,LNO
47.30009841918945,41.528907775878906,9.816139900920007e-09,1.1920928955078125e-07,-2.3326387577071728e-07,0.0,True,22,LNO
47.272926330566406,41.74367141723633,1.018866857549483e-08,1.1920928955078125e-07,-2.1405941197372158e-07,0.0,True,23,LNO
47.2431526184082,41.966087341308594,1.0896473945365415e-08,1.1920928955078125e-07,-1.6726502849451208e-07,0.0,True,24,LNO
47.214900970458984,42.19142150878906,1.0859221077907932e-08,1.1920928955078125e-07,-2.265989564875781e-07,0.0,True,25,LNO
47.190101623535156,42.443504333496094,1.0915100823183366e-08,1.1920928955078125e-07,-2.2653222231383552e-07,0.0,True,26,LNO
47.16992950439453,42.726707458496094,1.1213123762843225e-08,1.1920928955078125e-07,-1.8940886548080016e-07,0.0,True,27,LNO
47.15101623535156,43.02307891845703,1.0263175198588215e-08,1.1920928955078125e-07,-1.9412102858495928e-07,0.0,True,28,LNO
47.13197326660156,43.31784439086914,1.0207295453312781e-08,1.1920928955078125e-07,-2.165175914115025e-07,0.0,True,29,LNO
47.11714553833008,43.60222625732422,1.0132789718397817e-08,1.1920928955078125e-07,-2.1855154841432523e-07,0.0,True,30,LNO
47.114707946777344,43.87824249267578,9.70438129854756e-09,1.1920928955078125e-07,-2.1291293705871794e-07,0.0,True,31,LNO
47.12192916870117,44.15138244628906,1.035630692314271e-08,1.1920928955078125e-07,-2.2188918080701114e-07,0.0,True,32,LNO
47.133358001708984,44.42549133300781,1.0151415708037348e-08,1.1920928955078125e-07,-2.2279857603280107e-07,0.0,True,33,LNO
47.150123596191406,44.6712532043457,1.098960655809833e-08,1.1920928955078125e-07,-2.2984734471265256e-07,0.0,True,34,LNO
47.17020797729492,44.881080627441406,1.0728836485895954e-08,1.1920928955078125e-07,-2.2133325217055244e-07,0.0,True,35,LNO
47.18210220336914,45.075138092041016,1.128762949775819e-08,1.1920928955078125e-07,-1.910584472852861e-07,0.0,True,36,LNO
47.190513610839844,45.28955841064453,1.0542571260430122e-08,1.1920928955078125e-07,-1.7277227470913203e-07,0.0,True,37,LNO
47.197975158691406,45.502037048339844,1.0300428066045697e-08,1.1920928955078125e-07,-2.45622231886955e-07,0.0,True,38,LNO
47.21539306640625,45.68107223510742,1.0933726812822897e-08,1.1920928955078125e-07,-2.1010669115639757e-07,0.0,True,39,LNO
47.24048614501953,45.80339050292969,1.0859221077907932e-08,1.1920928955078125e-07,-1.8985110727953725e-07,0.0,True,40,LNO
47.27052307128906,45.8677978515625,1.1529773580321034e-08,1.1920928955078125e-07,-2.5839273121164297e-07,0.0,True,41,LNO
47.30034255981445,45.889976501464844,1.1362135232673154e-08,1.1920928955078125e-07,-2.1913170655807335e-07,0.0,True,42,LNO
47.3249626159668,45.92613983154297,1.162290530487553e-08,1.1920928955078125e-07,-1.7676661911991687e-07,0.0,True,43,LNO
47.337100982666016,45.98750305175781,1.098960655809833e-08,1.1920928955078125e-07,-2.2643304475877812e-07,0.0,True,44,LNO
47.34009552001953,46.09437942504883,1.0710209608078003e-08,1.1920928955078125e-07,-2.0548034740386356e-07,0.0,True,45,LNO
47.336814880371094,46.229251861572266,1.1119991150110309e-08,1.1920928955078125e-07,-1.9533960937678785e-07,0.0,True,46,LNO
47.33504867553711,46.4237060546875,1.145526784540607e-08,1.1920928955078125e-07,-1.8435052595577872e-07,0.0,True,47,LNO
47.33395767211914,46.7014274597168,1.0393559790600193e-08,1.1920928955078125e-07,-2.0371990672174434e-07,0.0,True,48,LNO
47.33644485473633,46.96259689331055,1.1324882365215672e-08,1.1920928955078125e-07,-2.1985395903811877e-07,0.0,True,49,LNO
47.3406867980957,47.19084548950195,1.1436640967588119e-08,1.1920928955078125e-07,-1.993118985410547e-07,0.0,True,50,LNO
47.35940933227539,47.397098541259766,1.0784715342992968e-08,1.1920928955078125e-07,-1.797827025029619e-07,0.0,True,51,LNO
47.38203430175781,47.579132080078125,1.1492520712863552e-08,1.1920928955078125e-07,-2.8295619358686963e-07,0.0,True,52,LNO
47.41036605834961,47.680843353271484,1.242384328747903e-08,1.1920928955078125e-07,-1.9220820490772894e-07,0.0,True,53,LNO
47.43281555175781,47.707366943359375,1.067295674062052e-08,1.1920928955078125e-07,-1.8723891059835296e-07,0.0,True,54,LNO
47.44883728027344,47.67097091674805,1.1418014977948587e-08,1.1920928955078125e-07,-2.500644313840894e-07,0.0,True,55,LNO
47.46247100830078,47.56389617919922,1.1418014977948587e-08,1.1920928955078125e-07,-2.533819554173533e-07,0.0,True,56,LNO
47.46632766723633,47.38203048706055,1.1492520712863552e-08,1.1920928955078125e-07,-2.0052345917065395e-07,0.0,True,57,LNO
47.47209930419922,47.14112091064453,1.1250376630300707e-08,1.1920928955078125e-07,-1.753067806475883e-07,0.0,True,58,LNO
47.47606658935547,46.91611862182617,1.1008232547737862e-08,1.1920928955078125e-07,-2.078270995298226e-07,0.0,True,59,LNO
47.487159729003906,46.692169189453125,1.1380762110491105e-08,1.1920928955078125e-07,-2.5666071223895415e-07,0.0,True,60,LNO
47.511268615722656,46.391780853271484,1.1324882365215672e-08,1.1920928955078125e-07,-2.2110944541964273e-07,0.0,True,61,LNO
47.55710220336914,46.01250457763672,1.0542571260430122e-08,1.1920928955078125e-07,-2.434898931369389e-07,0.0,True,62,LNO
47.621559143066406,45.656959533691406,1.1119991150110309e-08,1.1920928955078125e-07,-1.866756349500065e-07,0.0,True,63,LNO
47.69058609008789,45.350372314453125,1.1380762110491105e-08,1.1920928955078125e-07,-1.829774731731959e-07,0.0,True,64,LNO
47.749080657958984,45.125587463378906,1.1082738282652826e-08,1.1920928955078125e-07,-2.678628447938536e-07,0.0,True,65,LNO
47.79043960571289,44.965980529785156,1.1436640967588119e-08,1.1920928955078125e-07,-1.9247922011800256e-07,0.0,True,66,LNO
47.82011795043945,44.846858978271484,1.1865049387438376e-08,1.1920928955078125e-07,-2.0980846215934434e-07,0.0,True,67,LNO
47.84695816040039,44.76771545410156,1.1399388100130636e-08,1.1920928955078125e-07,-2.343350899991492e-07,0.0,True,68,LNO
47.87565994262695,44.72995376586914,1.2181699204916185e-08,1.1920928955078125e-07,-2.1051468479527102e-07,0.0,True,69,LNO
47.904232025146484,44.690338134765625,1.1231750640661176e-08,1.1920928955078125e-07,-2.2056093484934536e-07,0.0,True,70,LNO
47.92256164550781,44.63985061645508,1.1213123762843225e-08,1.1920928955078125e-07,-1.980368438125879e-07,0.0,True,71,LNO
47.93294906616211,44.596290588378906,1.2069940602543738e-08,1.1920928955078125e-07,-2.1275349126881338e-07,0.0,True,72,LNO
47.94899368286133,44.55234146118164,1.1716037917608446e-08,1.1920928955078125e-07,-2.2125635723568848e-07,0.0,True,73,LNO
47.96747589111328,44.495487213134766,1.1269003508118658e-08,1.1920928955078125e-07,-2.3148055561250658e-07,0.0,True,74,LNO
47.98495864868164,44.42366027832031,1.1585652437418048e-08,1.1920928955078125e-07,-2.6339361625105084e-07,0.0,True,75,LNO
48.003421783447266,44.34465789794922,1.1231750640661176e-08,1.1920928955078125e-07,-2.5096386480072397e-07,0.0,True,76,LNO
48.017154693603516,44.279476165771484,1.1734664795426397e-08,1.1920928955078125e-07,-2.5820847326940566e-07,0.0,True,77,LNO
48.02490234375,44.237403869628906,1.1157244017567791e-08,1.1920928955078125e-07,-2.670452659003786e-07,0.0,True,78,LNO
48.0275993347168,44.18513107299805,1.1660159060511432e-08,1.1920928955078125e-07,-2.4284912569783046e-07,0.0,True,79,LNO
48.023563385009766,44.07858657836914,1.1585652437418048e-08,1.1920928955078125e-07,-2.0370683273540635e-07,0.0,True,80,LNO
48.011566162109375,43.93196105957031,1.1026859425555813e-08,1.1920928955078125e-07,-2.187861696256732e-07,0.0,True,81,LNO
48.0035514831543,43.78000259399414,1.0877847955725883e-08,1.1920928955078125e-07,-2.2714579017701908e-07,0.0,True,82,LNO
47.995662689208984,43.66891098022461,1.1697411927968915e-08,1.1920928955078125e-07,-2.098488920410091e-07,0.0,True,83,LNO
47.986915588378906,43.610557556152344,1.1809170530341362e-08,1.1920928955078125e-07,-2.420613895992574e-07,0.0,True,84,LNO
47.981964111328125,43.58543014526367,1.225620493983115e-08,1.1920928955078125e-07,-2.3902578050183365e-07,0.0,True,85,LNO
47.98313522338867,43.55390930175781,1.097097968028038e-08,1.1920928955078125e-07,-2.505582017420238e-07,0.0,True,86,LNO
47.997013092041016,43.53239822387695,1.0747462475535485e-08,1.1920928955078125e-07,-2.0756351659656502e-07,0.0,True,87,LNO
48.00932312011719,43.58028030395508,1.1902302254895858e-08,1.1920928955078125e-07,-2.0273401446502248e-07,0.0,True,88,LNO
48.02205276489258,43.676727294921875,1.1511146702503083e-08,1.1920928955078125e-07,-1.961935964800432e-07,0.0,True,89,LNO
48.0349235534668,43.777523040771484,1.2647360492223925e-08,1.1920928955078125e-07,-2.3582501285090984e-07,0.0,True,90,LNO
48.04313659667969,43.83378601074219,1.1567026447778517e-08,1.1920928955078125e-07,-2.332313755459836e-07,0.0,True,91,LNO
48.05787658691406,43.81715393066406,1.0933726812822897e-08,1.1920928955078125e-07,-1.9277095475445094e-07,0.0,True,92,LNO
48.08008575439453,43.790122985839844,1.1269003508118658e-08,1.1920928955078125e-07,-2.4395023956458317e-07,0.0,True,93,LNO
48.091819763183594,43.798091888427734,1.1883676265256327e-08,1.1920928955078125e-07,-2.1971121100250457e-07,0.0,True,94,LNO
48.09102249145508,43.81651306152344,1.145526784540607e-08,1.1920928955078125e-07,-2.0213877860442153e-07,0.0,True,95,LNO
48.087310791015625,43.850589752197266,1.1529773580321034e-08,1.1920928955078125e-07,-2.427462391096924e-07,0.0,True,96,LNO
48.07024383544922,43.96295928955078,1.1548399569960566e-08,1.1920928955078125e-07,-2.2060206106289115e-07,0.0,True,97,LNO
48.04237747192383,44.183006286621094,1.2144446337458703e-08,1.1920928955078125e-07,-2.3807163529454556e-07,0.0,True,98,LNO
48.008766174316406,44.48397445678711,1.1082738282652826e-08,1.1920928955078125e-07,-2.3435879370481416e-07,0.0,True,99,LNO
47.9812126159668,44.78181838989258,1.2237578950191619e-08,1.1920928955078125e-07,-2.354750847644027e-07,0.0,True,100,LNO
