regime,model,step,R_norm,mean_trace_error,max_trace_error,minimum_eigenvalue,negative_eigenvalue_fraction,finite,amplitude_norm
low_noise,FNO,46,28.83914566040039,0.02425636351108551,0.22363269329071045,-2.8262779712677,0.3656249940395355,True,29.44451904296875
low_noise,FNO,47,29.070316314697266,0.02670241892337799,0.2443157434463501,-2.8888914585113525,0.36536458134651184,True,31.525524139404297
low_noise,FNO,48,29.63861656188965,0.029373537749052048,0.26638197898864746,-2.940455198287964,0.3700520694255829,True,34.36503219604492
low_noise,FNO,49,30.656404495239258,0.03197934105992317,0.34382879734039307,-2.9810376167297363,0.37552082538604736,True,37.47068786621094
low_noise,FNO,50,32.010684967041016,0.03626652806997299,0.4126375913619995,-3.0114903450012207,0.38463541865348816,True,40.61888122558594
low_noise,FNO,51,33.553497314453125,0.04181893914937973,0.4635077714920044,-3.0332107543945312,0.38619792461395264,True,43.45267868041992
low_noise,FNO,52,35.14839553833008,0.04755251109600067,0.5042986869812012,-3.0478334426879883,0.3919270932674408,True,46.18391418457031
low_noise,FNO,53,36.577117919921875,0.051405321806669235,0.5098727345466614,-3.056952714920044,0.3916666805744171,True,48.977745056152344
low_noise,FNO,54,37.77815246582031,0.054844580590724945,0.631084680557251,-3.1149487495422363,0.3882812559604645,True,52.112735748291016
low_noise,FNO,55,39.169525146484375,0.05748733878135681,0.6725503206253052,-4.0971503257751465,0.3856770694255829,True,56.624149322509766
low_noise,FNO,56,41.19011688232422,0.06184704974293709,0.836650550365448,-4.8608832359313965,0.3854166567325592,True,63.418941497802734
low_noise,FNO,57,44.004573822021484,0.06883320957422256,0.8794981241226196,-5.320717811584473,0.3841145932674408,True,73.1585464477539
low_noise,FNO,58,47.625152587890625,0.0779590979218483,0.990044355392456,-5.602941513061523,0.3841145932674408,True,86.56721496582031
low_noise,FNO,59,52.22815704345703,0.09036444127559662,1.127103567123413,-5.495327949523926,0.3856770694255829,True,103.79989624023438
low_noise,FNO,60,58.135040283203125,0.10615982115268707,1.3049097061157227,-6.188880920410156,0.38072916865348816,True,125.06314086914062
low_noise,FNO,61,65.66532897949219,0.12475595623254776,1.5158696174621582,-7.213642597198486,0.3825520873069763,True,150.6754913330078
low_noise,FNO,62,75.40267944335938,0.1436844766139984,1.748497486114502,-8.092510223388672,0.3825520873069763,True,180.82003784179688
low_noise,FNO,63,87.18435668945312,0.16293512284755707,2.106525421142578,-9.057498931884766,0.3791666626930237,True,213.5489959716797
low_noise,FNO,64,101.09080505371094,0.19221973419189453,2.494328498840332,-10.750137329101562,0.3815104067325592,True,248.4491424560547
low_noise,FNO,65,116.20671081542969,0.2274644672870636,2.802297830581665,-12.940584182739258,0.3880208432674408,True,287.7378234863281
low_noise,FNO,66,132.31365966796875,0.26507332921028137,3.3719663619995117,-14.023903846740723,0.39010417461395264,True,332.73883056640625
low_noise,FNO,67,150.56459045410156,0.310263454914093,3.905979633331299,-14.42017936706543,0.38749998807907104,True,386.29962158203125
low_noise,FNO,68,173.025146484375,0.3573360741138458,4.4954729080200195,-15.990645408630371,0.3893229067325592,True,452.27496337890625
low_noise,FNO,69,199.2414093017578,0.4144754409790039,5.069766998291016,-18.542722702026367,0.3942708373069763,True,531.1483154296875
low_noise,FNO,70,231.08753967285156,0.4820902943611145,6.191466331481934,-21.11006736755371,0.3971354067325592,True,623.6524047851562
low_noise,FNO,71,270.542236328125,0.5663823485374451,7.72242546081543,-25.81625747680664,0.4036458432674408,True,736.759521484375
low_noise,FNO,72,315.9653015136719,0.6703189611434937,9.147856712341309,-29.926197052001953,0.4104166626930237,True,876.6080322265625
low_noise,FNO,73,370.3993225097656,0.7930718660354614,10.475399017333984,-33.09148025512695,0.421875,True,1036.7799072265625
low_noise,FNO,74,433.5022277832031,0.9457534551620483,12.194485664367676,-39.426055908203125,0.4299479126930237,True,1222.6787109375
low_noise,FNO,75,507.71435546875,1.1476503610610962,14.075535774230957,-44.6541862487793,0.4372395873069763,True,1440.2420654296875
low_noise,FNO,76,593.9415283203125,1.3753292560577393,16.849960327148438,-51.237823486328125,0.44348958134651184,True,1695.083740234375
low_noise,FNO,77,692.8867797851562,1.607944130897522,20.82962417602539,-58.849693298339844,0.4437499940395355,True,1999.4073486328125
low_noise,FNO,78,816.3128051757812,1.870261788368225,25.603946685791016,-71.72013854980469,0.4455729126930237,True,2363.74853515625
low_noise,FNO,79,962.2997436523438,2.206470012664795,29.222076416015625,-85.60411071777344,0.4453125,True,2794.9169921875
low_noise,FNO,80,1140.6898193359375,2.673344850540161,34.139198303222656,-100.84199523925781,0.4424479305744171,True,3312.12158203125
low_noise,FNO,81,1347.2574462890625,3.235597610473633,39.590065002441406,-116.40460205078125,0.4440104067325592,True,3925.51904296875
low_noise,FNO,82,1583.6143798828125,3.8328545093536377,48.63884735107422,-138.9091796875,0.4416666626930237,True,4654.5751953125
low_noise,FNO,83,1876.8446044921875,4.5432610511779785,59.19395446777344,-170.2426300048828,0.4361979067325592,True,5549.98583984375
low_noise,FNO,84,2225.053466796875,5.367985725402832,66.70626068115234,-207.48345947265625,0.4333333373069763,True,6617.072265625
low_noise,FNO,85,2651.310546875,6.431439399719238,78.65015411376953,-246.6148681640625,0.42890626192092896,True,7882.4951171875
low_noise,FNO,86,3176.513427734375,7.8592705726623535,98.63388061523438,-279.7991027832031,0.4208333194255829,True,9408.458984375
low_noise,FNO,87,3784.177001953125,9.461901664733887,118.07408905029297,-331.5461730957031,0.4156250059604645,True,11211.8486328125
low_noise,FNO,88,4482.05419921875,11.357439041137695,138.51217651367188,-410.2666015625,0.41458332538604736,True,13435.94921875
low_noise,FNO,89,5313.61083984375,13.348306655883789,163.7682342529297,-496.1938781738281,0.41874998807907104,True,16118.685546875
low_noise,FNO,90,6332.9169921875,15.865972518920898,194.62481689453125,-576.6150512695312,0.42526042461395264,True,19300.25
low_noise,FNO,91,7583.3564453125,19.40908432006836,241.39512634277344,-667.2091064453125,0.42890626192092896,True,23080.482421875
low_noise,FNO,92,9095.7177734375,23.397506713867188,293.65985107421875,-787.197998046875,0.4307291805744171,True,27518.666015625
low_noise,FNO,93,10806.3115234375,28.11700439453125,352.7265930175781,-1000.780517578125,0.4312500059604645,True,32968.1640625
low_noise,FNO,94,12765.404296875,33.3408203125,439.28643798828125,-1149.565185546875,0.43802082538604736,True,39663.328125
low_noise,FNO,95,15162.376953125,39.57732009887695,493.88970947265625,-1335.636962890625,0.44218748807907104,True,47523.70703125
low_noise,FNO,96,18144.40234375,48.12065887451172,593.6202392578125,-1541.742431640625,0.44088542461395264,True,56851.48046875
low_noise,FNO,97,21808.544921875,58.01619338989258,733.8884887695312,-1863.1953125,0.44088542461395264,True,67885.828125
low_noise,FNO,98,26000.640625,69.20722961425781,882.2559204101562,-2327.82080078125,0.44192707538604736,True,81189.4609375
low_noise,FNO,99,30788.203125,82.34375,1035.670166015625,-2761.1884765625,0.44583332538604736,True,97641.390625
low_noise,FNO,100,36572.76171875,99.25179290771484,1280.1636962890625,-3052.16943359375,0.4520833194255829,True,117489.3046875
low_noise,LNO,1,25.117351531982422,1.7601996304961176e-08,1.1920928955078125e-07,-1.8537801338425197e-07,0.0,True,37.834529876708984
low_noise,LNO,2,25.107105255126953,1.927837800508314e-08,1.1920928955078125e-07,-2.4935030751294107e-07,0.0,True,31.180578231811523
low_noise,LNO,3,25.111799240112305,1.6298145055770874e-08,1.1920928955078125e-07,-2.0403993516993069e-07,0.0,True,27.759004592895508
low_noise,LNO,4,25.05794906616211,1.6484410281236705e-08,1.1920928955078125e-07,-1.6947106473708118e-07,0.0,True,26.51521110534668
low_noise,LNO,5,25.027618408203125,1.6577541117612782e-08,1.1920928955078125e-07,-2.2466383597929962e-07,0.0,True,25.354568481445312
low_noise,LNO,6,25.01289939880371,1.4435499906539917e-08,1.1920928955078125e-07,-2.1044769482614356e-07,0.0,True,24.296405792236328
low_noise,LNO,7,24.97258186340332,1.685693895581153e-08,1.1920928955078125e-07,-1.757853027584133e-07,0.0,True,23.572181701660156
low_noise,LNO,8,24.90229606628418,1.685693895581153e-08,1.1920928955078125e-07,-2.1200347077865445e-07,0.0,True,22.917083740234375
low_noise,LNO,9,24.83199119567871,1.8719584105042486e-08,1.1920928955078125e-07,-2.2849826564197429e-07,0.0,True,22.262529373168945
low_noise,LNO,10,24.784337997436523,1.527368986842248e-08,1.1920928955078125e-07,-2.465703232701344e-07,0.0,True,21.674978256225586
low_noise,LNO,11,24.7613468170166,1.6111879830305043e-08,1.1920928955078125e-07,-1.7747768765730143e-07,0.0,True,21.287376403808594
low_noise,LNO,12,24.743717193603516,1.7415732855852184e-08,1.1920928955078125e-07,-2.1509764280835952e-07,0.0,True,21.202770233154297
low_noise,LNO,13,24.701831817626953,1.639127766850379e-08,1.1920928955078125e-07,-1.709852739395501e-07,0.0,True,21.189123153686523
low_noise,LNO,14,24.63700294494629,1.6484410281236705e-08,1.1920928955078125e-07,-2.2893527784617618e-07,0.0,True,21.0732479095459
low_noise,LNO,15,24.539775848388672,1.6205012443037958e-08,1.1920928955078125e-07,-2.7772478006227175e-07,0.0,True,21.108633041381836
low_noise,LNO,16,24.446348190307617,1.527368986842248e-08,1.1920928955078125e-07,-1.9247184468440537e-07,0.0,True,21.113161087036133
low_noise,LNO,17,24.376901626586914,1.7788261530427008e-08,1.1920928955078125e-07,-1.4794161984355014e-07,0.0,True,21.194913864135742
low_noise,LNO,18,24.34049415588379,1.4249235569252505e-08,1.1920928955078125e-07,-1.8709543780914828e-07,0.0,True,21.320613861083984
low_noise,LNO,19,24.318693161010742,1.816079020500183e-08,1.1920928955078125e-07,-1.9667963613301254e-07,0.0,True,21.593326568603516
low_noise,LNO,20,24.30292510986328,1.3969838619232178e-08,1.1920928955078125e-07,-1.7802615559503465e-07,0.0,True,21.987104415893555
low_noise,LNO,21,24.28016471862793,1.5646218542997303e-08,1.1920928955078125e-07,-1.6959103277258691e-07,0.0,True,22.413175582885742
low_noise,LNO,22,24.256072998046875,1.685693895581153e-08,1.1920928955078125e-07,-1.7711752775539935e-07,0.0,True,22.750112533569336
low_noise,LNO,23,24.231964111328125,1.6111879830305043e-08,1.1920928955078125e-07,-1.9504044246332342e-07,0.0,True,22.973552703857422
low_noise,LNO,24,24.21609115600586,1.7695128917694092e-08,1.1920928955078125e-07,-2.0112014453843585e-07,0.0,True,23.12380027770996
low_noise,LNO,25,24.20929718017578,1.8347055430467663e-08,1.1920928955078125e-07,-1.9621390379143122e-07,0.0,True,23.232379913330078
low_noise,LNO,26,24.21135139465332,1.6577541117612782e-08,1.1920928955078125e-07,-1.757941703317556e-07,0.0,True,23.315664291381836
low_noise,LNO,27,24.220355987548828,1.685693895581153e-08,1.1920928955078125e-07,-1.939775557957546e-07,0.0,True,23.381946563720703
low_noise,LNO,28,24.230514526367188,1.527368986842248e-08,1.1920928955078125e-07,-2.3861943532210717e-07,0.0,True,23.43562889099121
low_noise,LNO,29,24.239364624023438,1.7788261530427008e-08,1.1920928955078125e-07,-1.8751889285795187e-07,0.0,True,23.485431671142578
low_noise,LNO,30,24.24242401123047,1.927837800508314e-08,1.1920928955078125e-07,-2.4257980157926795e-07,0.0,True,23.5280704498291
low_noise,LNO,31,24.241907119750977,1.7974524979536e-08,1.1920928955078125e-07,-1.751014906403725e-07,0.0,True,23.565217971801758
low_noise,LNO,32,24.239870071411133,1.6111879830305043e-08,1.1920928955078125e-07,-1.4771589462725387e-07,0.0,True,23.594411849975586
low_noise,LNO,33,24.238636016845703,1.7229467630386353e-08,1.1920928955078125e-07,-1.6765081056746567e-07,0.0,True,23.614011764526367
low_noise,LNO,34,24.237829208374023,1.8905847554151478e-08,1.1920928955078125e-07,-1.960794691058254e-07,0.0,True,23.625221252441406
low_noise,LNO,35,24.23486328125,1.750886369222826e-08,1.1920928955078125e-07,-1.8600181306283048e-07,0.0,True,23.633655548095703
low_noise,LNO,36,24.229686737060547,1.6018748993928966e-08,1.1920928955078125e-07,-2.0333663997007534e-07,0.0,True,23.647300720214844
low_noise,LNO,37,24.22252655029297,1.7415732855852184e-08,1.1920928955078125e-07,-1.6068383956735488e-07,0.0,True,23.676822662353516
low_noise,LNO,38,24.21425437927246,1.639127766850379e-08,1.1920928955078125e-07,-1.7013319109082659e-07,0.0,True,23.73136329650879
low_noise,LNO,39,24.20479965209961,1.6298145055770874e-08,1.1920928955078125e-07,-1.5416955534419685e-07,0.0,True,23.818374633789062
low_noise,LNO,40,24.197402954101562,1.5366822481155396e-08,1.1920928955078125e-07,-1.732624639316782e-07,0.0,True,23.93914031982422
low_noise,LNO,41,24.189619064331055,1.955777406692505e-08,1.1920928955078125e-07,-1.8623464370648435e-07,0.0,True,24.092300415039062
low_noise,LNO,42,24.17350959777832,1.7229467630386353e-08,1.1920928955078125e-07,-1.6556101911646692e-07,0.0,True,24.27398109436035
low_noise,LNO,43,24.15465545654297,1.7788261530427008e-08,1.1920928955078125e-07,-1.9132772877128446e-07,0.0,True,24.460277557373047
low_noise,LNO,44,24.13829803466797,1.480802858111474e-08,1.1920928955078125e-07,-1.6733173424654524e-07,0.0,True,24.6374568939209
low_noise,LNO,45,24.125041961669922,1.5832483768463135e-08,1.1920928955078125e-07,-1.4890548527546343e-07,0.0,True,24.81777572631836
low_noise,LNO,46,24.109447479248047,1.5832483768463135e-08,1.1920928955078125e-07,-2.1761339041859173e-07,0.0,True,25.022655487060547
low_noise,LNO,47,24.090621948242188,1.4342367293807001e-08,1.1920928955078125e-07,-1.7865126267224696e-07,0.0,True,25.266817092895508
low_noise,LNO,48,24.064231872558594,1.7415732855852184e-08,1.1920928955078125e-07,-2.2542562305716274e-07,0.0,True,25.556251525878906
low_noise,LNO,49,24.033342361450195,1.8533318879576655e-08,1.1920928955078125e-07,-1.7414946285043698e-07,0.0,True,25.88574981689453
low_noise,LNO,50,23.994474411010742,1.8905847554151478e-08,1.1920928955078125e-07,-1.5866180547163822e-07,0.0,True,26.24135971069336
low_noise,LNO,51,23.942216873168945,1.5832483768463135e-08,1.1920928955078125e-07,-1.866570329411843e-07,0.0,True,26.584514617919922
low_noise,LNO,52,23.886798858642578,1.7322600243119268e-08,1.1920928955078125e-07,-1.7268004626203037e-07,0.0,True,26.86504364013672
low_noise,LNO,53,23.84161949157715,1.8253922817734747e-08,1.1920928955078125e-07,-1.7203876723215217e-07,0.0,True,27.04340171813965
low_noise,LNO,54,23.81132698059082,1.7601996304961176e-08,1.1920928955078125e-07,-1.829676534725877e-07,0.0,True,27.110376358032227
low_noise,LNO,55,23.796728134155273,1.5366822481155396e-08,1.1920928955078125e-07,-1.96081884951127e-07,0.0,True,27.069368362426758
low_noise,LNO,56,23.791112899780273,1.7415732855852184e-08,1.1920928955078125e-07,-1.6593109819496021e-07,0.0,True,26.930992126464844
low_noise,LNO,57,23.793432235717773,1.7974524979536e-08,1.1920928955078125e-07,-1.7870470969683083e-07,0.0,True,26.715675354003906
low_noise,LNO,58,23.79526710510254,1.592561638119605e-08,1.1920928955078125e-07,-2.2261554022406926e-07,0.0,True,26.47397232055664
low_noise,LNO,59,23.784666061401367,1.862645149230957e-08,1.1920928955078125e-07,-1.7531020546357468e-07,0.0,True,26.24665069580078
low_noise,LNO,60,23.78239631652832,1.592561638119605e-08,1.1920928955078125e-07,-1.6972018102023867e-07,0.0,True,26.018590927124023
low_noise,LNO,61,23.787384033203125,1.6018748993928966e-08,1.1920928955078125e-07,-1.2572473906402593e-07,0.0,True,25.80381202697754
low_noise,LNO,62,23.80251121520996,1.6670673730345698e-08,1.1920928955078125e-07,-2.1766072677564807e-07,0.0,True,25.611597061157227
low_noise,LNO,63,23.826297760009766,1.685693895581153e-08,1.1920928955078125e-07,-2.753563137503079e-07,0.0,True,25.451231002807617
low_noise,LNO,64,23.8583927154541,1.9650906679657965e-08,1.1920928955078125e-07,-2.0114362087042537e-07,0.0,True,25.332794189453125
low_noise,LNO,65,23.891605377197266,1.8533318879576655e-08,1.1920928955078125e-07,-1.8085722786054248e-07,0.0,True,25.258872985839844
low_noise,LNO,66,23.9163818359375,1.6205012443037958e-08,1.1920928955078125e-07,-2.186638994317036e-07,0.0,True,25.208538055419922
low_noise,LNO,67,23.93914794921875,1.9837170128766957e-08,1.1920928955078125e-07,-2.6890410254054586e-07,0.0,True,25.134340286254883
low_noise,LNO,68,23.958595275878906,1.8533318879576655e-08,1.1920928955078125e-07,-2.280844313418129e-07,0.0,True,25.029672622680664
low_noise,LNO,69,23.975051879882812,1.6950071568544445e-08,1.1920928955078125e-07,-2.0790139387827367e-07,0.0,True,24.898988723754883
low_noise,LNO,70,23.99327850341797,1.9185245392350225e-08,1.1920928955078125e-07,-2.2496348606182437e-07,0.0,True,24.739408493041992
low_noise,LNO,71,24.014062881469727,2.1141023154314098e-08,1.1920928955078125e-07,-2.0270512379738648e-07,0.0,True,24.55141258239746
low_noise,LNO,72,24.03919792175293,1.7788261530427008e-08,1.1920928955078125e-07,-2.2703673607793462e-07,0.0,True,24.338069915771484
low_noise,LNO,73,24.06711769104004,1.6484410281236705e-08,1.1920928955078125e-07,-1.887821241552956e-07,0.0,True,24.11724853515625
low_noise,LNO,74,24.093358993530273,1.7788261530427008e-08,1.1920928955078125e-07,-2.0925450883169106e-07,0.0,True,23.944231033325195
low_noise,LNO,75,24.121564865112305,1.6950071568544445e-08,1.1920928955078125e-07,-1.7510201644199697e-07,0.0,True,23.838584899902344
low_noise,LNO,76,24.15453338623047,1.5553087706621227e-08,1.1920928955078125e-07,-1.7647501238116092e-07,0.0,True,23.811573028564453
low_noise,LNO,77,24.19778060913086,1.7601996304961176e-08,1.1920928955078125e-07,-1.7266103213842143e-07,0.0,True,23.886503219604492
low_noise,LNO,78,24.25368309020996,1.639127766850379e-08,1.1920928955078125e-07,-2.409112482837372e-07,0.0,True,24.007999420166016
low_noise,LNO,79,24.318796157836914,1.6205012443037958e-08,1.1920928955078125e-07,-1.8295396841949696e-07,0.0,True,24.066974639892578
low_noise,LNO,80,24.369768142700195,1.8812716717775402e-08,1.1920928955078125e-07,-1.995290688228124e-07,0.0,True,24.020488739013672
low_noise,LNO,81,24.393482208251953,1.6298145055770874e-08,1.1920928955078125e-07,-2.019968547983808e-07,0.0,True,23.871732711791992
low_noise,LNO,82,24.41144561767578,1.7136335017653437e-08,1.1920928955078125e-07,-2.834431995779596e-07,0.0,True,23.652132034301758
low_noise,LNO,83,24.41741371154785,1.8998980166884394e-08,1.1920928955078125e-07,-1.9756959090955206e-07,0.0,True,23.433345794677734
low_noise,LNO,84,24.41022300720215,1.7415732855852184e-08,1.1920928955078125e-07,-1.6784139234005124e-07,0.0,True,23.301973342895508
low_noise,LNO,85,24.397214889526367,1.6670673730345698e-08,1.1920928955078125e-07,-1.8296162807018845e-07,0.0,True,23.297548294067383
low_noise,LNO,86,24.380434036254883,1.6670673730345698e-08,1.1920928955078125e-07,-1.8197272311226698e-07,0.0,True,23.3975887298584
low_noise,LNO,87,24.361095428466797,1.750886369222826e-08,1.1920928955078125e-07,-1.8375926913449803e-07,0.0,True,23.555313110351562
low_noise,LNO,88,24.342981338500977,1.6111879830305043e-08,1.1920928955078125e-07,-1.8554595726527623e-07,0.0,True,23.724750518798828
low_noise,LNO,89,24.325336456298828,1.9185245392350225e-08,1.1920928955078125e-07,-1.8155350289816852e-07,0.0,True,23.886642456054688
low_noise,LNO,90,24.309581756591797,1.7322600243119268e-08,1.1920928955078125e-07,-2.3186791509033355e-07,0.0,True,24.034116744995117
low_noise,LNO,91,24.291921615600586,1.6205012443037958e-08,1.1920928955078125e-07,-2.0170178061107435e-07,0.0,True,24.173940658569336
low_noise,LNO,92,24.27366828918457,1.8347055430467663e-08,1.1920928955078125e-07,-2.022641893972832e-07,0.0,True,24.341571807861328
low_noise,LNO,93,24.25644302368164,1.750886369222826e-08,1.1920928955078125e-07,-1.6915299738684553e-07,0.0,True,24.587949752807617
low_noise,LNO,94,24.24923324584961,1.7695128917694092e-08,1.1920928955078125e-07,-2.516924553219724e-07,0.0,True,24.88298988342285
low_noise,LNO,95,24.247926712036133,1.545995509388831e-08,1.1920928955078125e-07,-2.6610155146045145e-07,0.0,True,25.15884780883789
low_noise,LNO,96,24.244094848632812,1.6763806343078613e-08,1.1920928955078125e-07,-1.9264660977569292e-07,0.0,True,25.37586784362793
low_noise,LNO,97,24.240114212036133,1.6670673730345698e-08,1.1920928955078125e-07,-1.5956382526383095e-07,0.0,True,25.518171310424805
low_noise,LNO,98,24.243122100830078,1.7881394143159923e-08,1.1920928955078125e-07,-1.607441504347662e-07,0.0,True,25.56999397277832
low_noise,LNO,99,24.248111724853516,1.704320240492052e-08,1.1920928955078125e-07,-1.788432086868852e-07,0.0,True,25.53409194946289
low_noise,LNO,100,24.25505828857422,1.7322600243119268e-08,1.1920928955078125e-07,-1.9298802556022565e-07,0.0,True,25.417278289794922
stochastic,FNO,1,20.172224044799805,0.014482554979622364,0.11585879325866699,-0.6531134247779846,0.3348958194255829,True,36.76653289794922
stochastic,FNO,2,20.248279571533203,0.01199238933622837,0.08372890949249268,-0.45697739720344543,0.34843748807907104,True,29.060407638549805
stochastic,FNO,3,20.234460830688477,0.0114535391330719,0.10351800918579102,-0.4358753561973572,0.3479166626930237,True,26.73511505126953
stochastic,FNO,4,20.164209365844727,0.011720741167664528,0.0854792594909668,-0.5480312705039978,0.3421874940395355,True,26.082128524780273
stochastic,FNO,5,19.991436004638672,0.011177622713148594,0.09962451457977295,-0.6198747754096985,0.3408854305744171,True,24.495817184448242
stochastic,FNO,6,19.85982894897461,0.010912894271314144,0.06823253631591797,-0.3182988166809082,0.34557291865348816,True,22.570837020874023
stochastic,FNO,7,19.79974365234375,0.010815889574587345,0.07428991794586182,-0.2532038390636444,0.34557291865348816,True,21.255586624145508
